盈亏状态,盈亏金额,交易费用,时间戳,操作,仓位类型,价格,信号类型,仓位大小,入场价格,入场时间,出场价格,出场时间,交易前资金,交易后资金
亏损,-2.193305963823405,0.225,2025-01-09 15:59:59,close,long,690.55,death_cross,0.35917992040572966,696.03,2025-01-09 07:59:59,690.55,2025-01-09 15:59:59,1043.27731907704,1041.0840131132165
亏损,-3.5038790094852055,0.243,2025-01-09 17:59:59,close,short,698.89,golden_cross,0.39099268698863227,690.55,2025-01-09 15:59:59,698.89,2025-01-09 17:59:59,1041.0840131132165,1037.5801341037313
亏损,-5.443646768447113,0.261,2025-01-09 21:59:59,close,long,686.4,death_cross,0.41494369643291507,698.89,2025-01-09 17:59:59,686.4,2025-01-09 21:59:59,1037.5801341037313,1032.1364873352843
亏损,-2.5823216783216885,0.27899999999999997,2025-01-10 13:59:59,close,short,691.5,golden_cross,0.45163170163170163,686.4,2025-01-09 21:59:59,691.5,2025-01-10 13:59:59,1032.1364873352843,1029.5541656569626
亏损,-0.702639913232115,0.297,2025-01-11 00:59:59,close,long,690.65,death_cross,0.4772234273318872,691.5,2025-01-10 13:59:59,690.65,2025-01-11 00:59:59,1029.5541656569626,1028.8515257437305
亏损,-2.463700499529433,0.315,2025-01-11 01:29:59,close,short,694.89,golden_cross,0.5067689857380728,690.65,2025-01-11 00:59:59,694.89,2025-01-11 01:29:59,1028.8515257437305,1026.387825244201
亏损,-2.1114109715206895,0.333,2025-01-11 04:59:59,close,long,691.55,death_cross,0.5324583747067881,694.89,2025-01-11 01:29:59,691.55,2025-01-11 04:59:59,1026.387825244201,1024.2764142726803
亏损,-1.9582590557443553,0.351,2025-01-11 14:29:59,close,short,694.4,golden_cross,0.5639505458752079,691.55,2025-01-11 04:59:59,694.4,2025-01-11 14:29:59,1024.2764142726803,1022.3181552169359
盈利,0.5757004608295065,0.369,2025-01-12 11:59:59,close,long,696.0,death_cross,0.5904377880184332,694.4,2025-01-11 14:29:59,696.0,2025-01-12 11:59:59,1022.3181552169359,1022.8938556777654
盈利,0.20603448275863698,0.225,2025-01-13 00:59:59,close,short,694.8,golden_cross,0.35919540229885055,696.0,2025-01-12 11:59:59,694.8,2025-01-13 00:59:59,1022.8938556777654,1023.099890160524
亏损,-1.689450201496811,0.225,2025-01-13 06:29:59,close,long,690.73,death_cross,0.3598157743235464,694.8,2025-01-13 00:59:59,690.73,2025-01-13 06:29:59,1023.099890160524,1021.4104399590271
亏损,-2.5727091482924003,0.243,2025-01-13 08:59:59,close,short,696.69,golden_cross,0.3908907966933534,690.73,2025-01-13 06:29:59,696.69,2025-01-13 08:59:59,1021.4104399590271,1018.8377308107348
亏损,-2.5920224059481356,0.261,2025-01-13 09:59:59,close,long,691.09,death_cross,0.41625400106216537,696.69,2025-01-13 08:59:59,691.09,2025-01-13 09:59:59,1018.8377308107348,1016.2457084047867
盈利,3.986869857760924,0.27899999999999997,2025-01-14 05:29:59,close,short,681.58,golden_cross,0.44856675686234787,691.09,2025-01-13 09:59:59,681.58,2025-01-14 05:29:59,1016.2457084047867,1020.2325782625476
盈利,3.732715895419453,0.225,2025-01-15 17:59:59,close,long,692.37,death_cross,0.3667948003169107,681.58,2025-01-14 05:29:59,692.37,2025-01-15 17:59:59,1020.2325782625476,1023.965294157967
亏损,-4.50017079018445,0.225,2025-01-15 22:59:59,close,short,704.21,golden_cross,0.3610786140358479,692.37,2025-01-15 17:59:59,704.21,2025-01-15 22:59:59,1023.965294157967,1019.4651233677826
盈利,0.730857230087602,0.243,2025-01-16 17:59:59,close,long,706.75,death_cross,0.383408358302211,704.21,2025-01-15 22:59:59,706.75,2025-01-16 17:59:59,1019.4651233677826,1020.1959805978702
亏损,-1.484285461620073,0.225,2025-01-16 18:59:59,close,short,710.31,golden_cross,0.3537318712415989,706.75,2025-01-16 17:59:59,710.31,2025-01-16 18:59:59,1020.1959805978702,1018.7116951362501
亏损,-3.272522321239989,0.243,2025-01-16 22:59:59,close,long,702.34,death_cross,0.38011572412045447,710.31,2025-01-16 18:59:59,702.34,2025-01-16 22:59:59,1018.7116951362501,1015.4391728150101
亏损,-4.518054987612815,0.261,2025-01-17 00:29:59,close,short,712.65,golden_cross,0.4129054304183159,702.34,2025-01-16 22:59:59,712.65,2025-01-17 00:29:59,1015.4391728150101,1010.9211178273973
亏损,-2.279982249351024,0.27899999999999997,2025-01-17 07:29:59,close,long,708.05,death_cross,0.4349961411632639,712.65,2025-01-17 00:29:59,708.05,2025-01-17 07:29:59,1010.9211178273973,1008.6411355780463
亏损,-4.128085375326615,0.297,2025-01-17 09:59:59,close,short,716.27,golden_cross,0.46606878045335787,708.05,2025-01-17 07:29:59,716.27,2025-01-17 09:59:59,1008.6411355780463,1004.5130502027197
盈利,1.0336534407416156,0.315,2025-01-18 09:29:59,close,long,719.03,death_cross,0.48864255099334053,716.27,2025-01-17 09:59:59,719.03,2025-01-18 09:29:59,1004.5130502027197,1005.5467036434613
盈利,4.308885929655218,0.225,2025-01-19 06:29:59,close,short,705.99,golden_cross,0.3476906387772416,719.03,2025-01-18 09:29:59,705.99,2025-01-19 06:29:59,1005.5467036434613,1009.8555895731165
亏损,-0.5401602713919412,0.225,2025-01-19 15:59:59,close,long,705.1,death_cross,0.35411266448533263,705.99,2025-01-19 06:29:59,705.1,2025-01-19 15:59:59,1009.8555895731165,1009.3154293017245
盈利,0.7908959012906146,0.243,2025-01-20 01:59:59,close,short,702.4,golden_cross,0.3829244078854063,705.1,2025-01-19 15:59:59,702.4,2025-01-20 01:59:59,1009.3154293017245,1010.1063252030151
亏损,-6.019419134396346,0.225,2025-01-20 05:59:59,close,long,686.12,death_cross,0.3559225512528474,702.4,2025-01-20 01:59:59,686.12,2025-01-20 05:59:59,1010.1063252030151,1004.0869060686188
亏损,-7.220059406517818,0.243,2025-01-20 14:59:59,close,short,703.85,golden_cross,0.3935171690083367,686.12,2025-01-20 05:59:59,703.85,2025-01-20 14:59:59,1004.0869060686188,996.8668466621009
亏损,-5.62549527598209,0.261,2025-01-20 22:59:59,close,long,690.83,death_cross,0.41201960645023794,703.85,2025-01-20 14:59:59,690.83,2025-01-20 22:59:59,996.8668466621009,991.2413513861188
盈利,1.9467284715487332,0.27899999999999997,2025-01-21 18:29:59,close,short,685.87,golden_cross,0.4487355789412735,690.83,2025-01-20 22:59:59,685.87,2025-01-21 18:29:59,991.2413513861188,993.1880798576675
盈利,2.694649496260221,0.225,2025-01-22 23:29:59,close,long,693.88,death_cross,0.36450056133086445,685.87,2025-01-21 18:29:59,693.88,2025-01-22 23:29:59,993.1880798576675,995.8827293539277
亏损,-1.3671283219000256,0.225,2025-01-23 04:59:59,close,short,697.05,golden_cross,0.3602928460252493,693.88,2025-01-22 23:29:59,697.05,2025-01-23 04:59:59,995.8827293539277,994.5156010320277
亏损,-1.9821865719819276,0.243,2025-01-23 09:59:59,close,long,692.56,death_cross,0.3873466752743706,697.05,2025-01-23 04:59:59,692.56,2025-01-23 09:59:59,994.5156010320277,992.5334144600457
盈利,1.614938546840667,0.261,2025-01-24 02:29:59,close,short,688.08,golden_cross,0.4187362827769435,692.56,2025-01-23 09:59:59,688.08,2025-01-24 02:29:59,992.5334144600457,994.1483530068864
亏损,-1.2750232531100985,0.225,2025-01-24 02:59:59,close,long,685.19,death_cross,0.3633298453668178,688.08,2025-01-24 02:29:59,685.19,2025-01-24 02:59:59,994.1483530068864,992.8733297537763
亏损,-2.40634155489714,0.243,2025-01-24 07:29:59,close,short,690.68,golden_cross,0.39405128504502396,685.19,2025-01-24 02:59:59,690.68,2025-01-24 07:29:59,992.8733297537763,990.4669881988791
亏损,-3.8299465454334864,0.261,2025-01-24 10:29:59,close,long,682.18,death_cross,0.4198760641686454,690.68,2025-01-24 07:29:59,682.18,2025-01-24 10:29:59,990.4669881988791,986.6370416534456
亏损,-4.218869242721896,0.27899999999999997,2025-01-24 13:59:59,close,short,690.85,golden_cross,0.45442551819167964,682.18,2025-01-24 10:29:59,690.85,2025-01-24 13:59:59,986.6370416534456,982.4181724107237
亏损,-2.9289751031338165,0.297,2025-01-24 23:59:59,close,long,685.34,death_cross,0.47767243251067526,690.85,2025-01-24 13:59:59,685.34,2025-01-24 23:59:59,982.4181724107237,979.48919730759
盈利,0.24165800916335128,0.315,2025-01-25 19:29:59,close,short,684.25,golden_cross,0.5106954212507661,685.34,2025-01-24 23:59:59,684.25,2025-01-25 19:29:59,979.48919730759,979.7308553167533
盈利,0.19516806722688243,0.225,2025-01-26 17:59:59,close,long,685.4,death_cross,0.36536353671903543,684.25,2025-01-25 19:29:59,685.4,2025-01-26 17:59:59,979.7308553167533,979.9260233839801
盈利,6.584892033848832,0.225,2025-01-27 22:59:59,close,short,666.73,golden_cross,0.3647505106507149,685.4,2025-01-26 17:59:59,666.73,2025-01-27 22:59:59,979.9260233839801,986.510915417829
盈利,2.219767747064022,0.225,2025-01-28 20:59:59,close,long,673.25,death_cross,0.3749643783840535,666.73,2025-01-27 22:59:59,673.25,2025-01-28 20:59:59,986.510915417829,988.730683164893
亏损,-0.7262996658002312,0.225,2025-01-29 11:59:59,close,short,674.6,golden_cross,0.37133308577794283,673.25,2025-01-28 20:59:59,674.6,2025-01-29 11:59:59,988.730683164893,988.0043834990928
亏损,-1.8799700563296895,0.243,2025-01-29 18:59:59,close,long,670.51,death_cross,0.40023717758671806,674.6,2025-01-29 11:59:59,670.51,2025-01-29 18:59:59,988.0043834990928,986.1244134427631
亏损,-1.0308617470283696,0.261,2025-01-30 05:29:59,close,short,672.29,golden_cross,0.4325065994541468,670.51,2025-01-29 18:59:59,672.29,2025-01-30 05:29:59,986.1244134427631,985.0935516957347
盈利,2.0911081378571685,0.27899999999999997,2025-01-31 08:29:59,close,long,677.43,death_cross,0.4611105326570379,672.29,2025-01-30 05:29:59,677.43,2025-01-31 08:29:59,985.0935516957347,987.1846598335919
亏损,-1.0959386947728968,0.225,2025-01-31 14:59:59,close,short,679.79,golden_cross,0.3690418198190219,677.43,2025-01-31 08:29:59,679.79,2025-01-31 14:59:59,987.1846598335919,986.088721138819
亏损,-1.4742625958016085,0.243,2025-01-31 16:59:59,close,long,676.69,death_cross,0.3971814825166596,679.79,2025-01-31 14:59:59,676.69,2025-01-31 16:59:59,986.088721138819,984.6144585430173
亏损,-1.469529755131569,0.261,2025-01-31 17:59:59,close,short,679.51,golden_cross,0.4285566507558852,676.69,2025-01-31 16:59:59,679.51,2025-01-31 17:59:59,984.6144585430173,983.1449287878858
亏损,-0.46148443731511374,0.27899999999999997,2025-02-01 03:59:59,close,long,679.11,death_cross,0.45621109328781034,679.51,2025-01-31 17:59:59,679.11,2025-02-01 03:59:59,983.1449287878858,982.6834443505707
盈利,41.833140919733204,0.297,2025-02-04 00:29:59,close,short,592.41,golden_cross,0.4859301144144542,679.11,2025-02-01 03:59:59,592.41,2025-02-04 00:29:59,982.6834443505707,1024.516585270304
亏损,-5.445202224810522,0.225,2025-02-04 13:29:59,close,long,580.04,death_cross,0.4220050302999612,592.41,2025-02-04 00:29:59,580.04,2025-02-04 13:29:59,1024.516585270304,1019.0713830454935
盈利,2.0658062892213973,0.243,2025-02-05 21:29:59,close,short,575.08,golden_cross,0.46548513895593413,580.04,2025-02-04 13:29:59,575.08,2025-02-05 21:29:59,1019.0713830454935,1021.1371893347149
亏损,-2.372527300549512,0.225,2025-02-05 23:59:59,close,long,570.14,death_cross,0.4347221256173054,575.08,2025-02-05 21:29:59,570.14,2025-02-05 23:59:59,1021.1371893347149,1018.7646620341653
亏损,-1.8436594871435066,0.243,2025-02-06 09:29:59,close,short,573.52,golden_cross,0.47356789560458834,570.14,2025-02-05 23:59:59,573.52,2025-02-06 09:29:59,1018.7646620341653,1016.9210025470218
盈利,0.49241749197936024,0.261,2025-02-07 00:59:59,close,long,575.01,death_cross,0.5056493234760776,573.52,2025-02-06 09:29:59,575.01,2025-02-07 00:59:59,1016.9210025470218,1017.4134200390012
亏损,-3.2336433279421053,0.225,2025-02-07 04:59:59,close,short,581.93,golden_cross,0.4347750473904802,575.01,2025-02-07 00:59:59,581.93,2025-02-07 04:59:59,1017.4134200390012,1014.179776711059
亏损,-3.6253655766157276,0.243,2025-02-07 07:29:59,close,long,574.64,death_cross,0.46397333012561653,581.93,2025-02-07 04:59:59,574.64,2025-02-07 07:29:59,1014.179776711059,1010.5544111344433
亏损,-3.8441129054712633,0.261,2025-02-07 10:29:59,close,short,581.74,golden_cross,0.5046637895029932,574.64,2025-02-07 07:29:59,581.74,2025-02-07 10:29:59,1010.5544111344433,1006.7102982289721
亏损,-2.868816756626679,0.27899999999999997,2025-02-08 04:29:59,close,long,576.88,death_cross,0.5328841063017843,581.74,2025-02-07 10:29:59,576.88,2025-02-08 04:29:59,1006.7102982289721,1003.8414814723454
亏损,-1.6355799473027501,0.297,2025-02-08 16:29:59,close,short,579.22,golden_cross,0.572042712522535,576.88,2025-02-08 04:29:59,579.22,2025-02-08 16:29:59,1003.8414814723454,1002.2059015250427
亏损,-1.318073098304666,0.315,2025-02-08 16:59:59,close,long,577.56,death_cross,0.6042609025931425,579.22,2025-02-08 16:29:59,577.56,2025-02-08 16:59:59,1002.2059015250427,1000.887828426738
亏损,-1.1978452108871953,0.333,2025-02-08 17:29:59,close,short,578.91,golden_cross,0.6406260821386524,577.56,2025-02-08 16:59:59,578.91,2025-02-08 17:29:59,1000.887828426738,999.6899832158508
盈利,28.556602217961398,0.351,2025-02-10 02:29:59,close,long,621.82,death_cross,0.6736798466082811,578.91,2025-02-08 17:29:59,621.82,2025-02-10 02:29:59,999.6899832158508,1028.2465854338122
盈利,4.04472435753112,0.225,2025-02-11 01:29:59,close,short,611.2,golden_cross,0.4020456080537776,621.82,2025-02-10 02:29:59,611.2,2025-02-11 01:29:59,1028.2465854338122,1032.2913097913433
盈利,7.554777486910987,0.225,2025-02-12 02:59:59,close,long,630.22,death_cross,0.4090314136125654,611.2,2025-02-11 01:29:59,630.22,2025-02-12 02:59:59,1032.2913097913433,1039.8460872782543
亏损,-4.11253133826281,0.225,2025-02-12 05:59:59,close,short,640.02,golden_cross,0.396686871251309,630.22,2025-02-12 02:59:59,640.02,2025-02-12 05:59:59,1039.8460872782543,1035.7335559399914
亏损,-4.853949657823172,0.243,2025-02-12 12:29:59,close,long,629.09,death_cross,0.42186181681822443,640.02,2025-02-12 05:59:59,629.09,2025-02-12 12:29:59,1035.7335559399914,1030.8796062821682
亏损,-4.543535090368611,0.261,2025-02-12 16:29:59,close,short,638.38,golden_cross,0.460983325120412,629.09,2025-02-12 12:29:59,638.38,2025-02-12 16:29:59,1030.8796062821682,1026.3360711917996
盈利,19.324840972461544,0.27899999999999997,2025-02-14 00:29:59,close,long,678.75,death_cross,0.4856041855947868,638.38,2025-02-12 16:29:59,678.75,2025-02-14 00:29:59,1026.3360711917996,1045.6609121642612
盈利,6.264871086556171,0.225,2025-02-15 22:29:59,close,short,661.13,golden_cross,0.3683241252302026,678.75,2025-02-14 00:29:59,661.13,2025-02-15 22:29:59,1045.6609121642612,1051.9257832508174
亏损,-0.04349258088423677,0.225,2025-02-16 06:29:59,close,long,661.61,death_cross,0.37814045649115907,661.13,2025-02-15 22:29:59,661.61,2025-02-16 06:29:59,1051.9257832508174,1051.8822906699331
亏损,-1.3611814059642424,0.243,2025-02-16 08:29:59,close,short,664.35,golden_cross,0.4080954036365835,661.61,2025-02-16 06:29:59,664.35,2025-02-16 08:29:59,1051.8822906699331,1050.5211092639688
亏损,-2.8582755324753717,0.261,2025-02-16 10:29:59,close,long,658.4,death_cross,0.4365168962143448,664.35,2025-02-16 08:29:59,658.4,2025-02-16 10:29:59,1050.5211092639688,1047.6628337314935
亏损,-4.643671931956249,0.27899999999999997,2025-02-16 18:59:59,close,short,667.67,golden_cross,0.4708383961117862,658.4,2025-02-16 10:29:59,667.67,2025-02-16 18:59:59,1047.6628337314935,1043.0191617995372
盈利,2.0902571779472097,0.297,2025-02-17 11:29:59,close,long,672.5,death_cross,0.49425614450252375,667.67,2025-02-16 18:59:59,672.5,2025-02-17 11:29:59,1043.0191617995372,1045.1094189774844
亏损,-0.9201672862453548,0.225,2025-02-17 21:29:59,close,short,674.37,golden_cross,0.37174721189591076,672.5,2025-02-17 11:29:59,674.37,2025-02-17 21:29:59,1045.1094189774844,1044.1892516912392
亏损,-2.5091150407046445,0.243,2025-02-18 00:59:59,close,long,668.71,death_cross,0.4003736821032964,674.37,2025-02-17 21:29:59,668.71,2025-02-18 00:59:59,1044.1892516912392,1041.6801366505345
盈利,7.918031269160029,0.261,2025-02-19 12:29:59,close,short,649.85,golden_cross,0.4336707990010617,668.71,2025-02-18 00:59:59,649.85,2025-02-19 12:29:59,1041.6801366505345,1049.5981679196946
盈利,0.2597272447487846,0.225,2025-02-20 03:59:59,close,long,651.11,death_cross,0.3847041624990382,649.85,2025-02-19 12:29:59,651.11,2025-02-20 03:59:59,1049.5981679196946,1049.8578951644433
亏损,-1.1465032790158258,0.225,2025-02-20 12:29:59,close,short,653.51,golden_cross,0.38395969958993104,651.11,2025-02-20 03:59:59,653.51,2025-02-20 12:29:59,1049.8578951644433,1048.7113918854275
亏损,-1.127148674083023,0.243,2025-02-20 12:59:59,close,long,651.37,death_cross,0.4131535860201068,653.51,2025-02-20 12:29:59,651.37,2025-02-20 12:59:59,1048.7113918854275,1047.5842432113445
亏损,-0.7062154689347069,0.261,2025-02-21 01:29:59,close,short,652.37,golden_cross,0.44521546893470687,651.37,2025-02-20 12:59:59,652.37,2025-02-21 01:29:59,1047.5842432113445,1046.8780277424098
亏损,-0.48333189754278166,0.27899999999999997,2025-02-21 10:59:59,close,long,651.94,death_cross,0.47519045940187316,652.37,2025-02-21 01:29:59,651.94,2025-02-21 10:59:59,1046.8780277424098,1046.394695844867
亏损,-2.2255517072122926,0.297,2025-02-21 15:59:59,close,short,655.75,golden_cross,0.5061815504494278,651.94,2025-02-21 10:59:59,655.75,2025-02-21 15:59:59,1046.394695844867,1044.1691441376547
亏损,-2.444622569576825,0.315,2025-02-22 01:29:59,close,long,651.76,death_cross,0.5337399923751429,655.75,2025-02-21 15:59:59,651.76,2025-02-22 01:29:59,1044.1691441376547,1041.724521568078
亏损,-2.246127531606729,0.333,2025-02-22 12:59:59,close,short,655.13,golden_cross,0.5676936295568921,651.76,2025-02-22 01:29:59,655.13,2025-02-22 12:59:59,1041.724521568078,1039.4783940364712
盈利,5.107916550913535,0.351,2025-02-23 16:59:59,close,long,664.3,death_cross,0.5953016958466258,655.13,2025-02-22 12:59:59,664.3,2025-02-23 16:59:59,1039.4783940364712,1044.5863105873848
盈利,18.53534923980126,0.225,2025-02-26 01:59:59,close,short,614.45,golden_cross,0.376335992774349,664.3,2025-02-23 16:59:59,614.45,2025-02-26 01:59:59,1044.5863105873848,1063.121659827186
盈利,1.9069879567092554,0.225,2025-02-26 21:29:59,close,long,619.69,death_cross,0.40686793066970456,614.45,2025-02-26 01:59:59,619.69,2025-02-26 21:29:59,1063.121659827186,1065.0286477838952
盈利,1.3927443560490342,0.225,2025-02-27 14:29:59,close,short,615.68,golden_cross,0.40342752021171874,619.69,2025-02-26 21:29:59,615.68,2025-02-27 14:29:59,1065.0286477838952,1066.4213921399441
亏损,-2.26745712058211,0.225,2025-02-27 20:29:59,close,long,610.65,death_cross,0.4060550935550936,615.68,2025-02-27 14:29:59,610.65,2025-02-27 20:29:59,1066.4213921399441,1064.153935019362
盈利,7.870485630066332,0.243,2025-02-28 23:29:59,close,short,592.3,golden_cross,0.4421518054532056,610.65,2025-02-27 20:29:59,592.3,2025-02-28 23:29:59,1064.153935019362,1072.0244206494283
盈利,5.523775958129328,0.225,2025-03-02 21:59:59,close,long,605.92,death_cross,0.4220834036805673,592.3,2025-02-28 23:29:59,605.92,2025-03-02 21:59:59,1072.0244206494283,1077.5481966075577
亏损,-3.3731053604436214,0.225,2025-03-02 23:59:59,close,short,613.55,golden_cross,0.4125957222075522,605.92,2025-03-02 21:59:59,613.55,2025-03-02 23:59:59,1077.5481966075577,1074.175091247114
亏损,-2.0208502159563038,0.243,2025-03-03 10:29:59,close,long,609.51,death_cross,0.4400619346426534,613.55,2025-03-02 23:59:59,609.51,2025-03-03 10:29:59,1074.175091247114,1072.1542410311579
盈利,16.22995174812553,0.261,2025-03-05 01:59:59,close,short,574.85,golden_cross,0.4757920296631721,609.51,2025-03-03 10:29:59,574.85,2025-03-05 01:59:59,1072.1542410311579,1088.3841927792835
盈利,5.941826128555253,0.225,2025-03-06 00:29:59,close,long,589.03,death_cross,0.4348960598416978,574.85,2025-03-05 01:59:59,589.03,2025-03-06 00:29:59,1088.3841927792835,1094.3260189078387
亏损,-2.7842923959730292,0.225,2025-03-06 02:59:59,close,short,595.06,golden_cross,0.42442659966385415,589.03,2025-03-06 00:29:59,595.06,2025-03-06 02:59:59,1094.3260189078387,1091.5417265118656
盈利,0.8868020367694055,0.243,2025-03-06 21:59:59,close,long,597.55,death_cross,0.45373575773871544,595.06,2025-03-06 02:59:59,597.55,2025-03-06 21:59:59,1091.5417265118656,1092.428528548635
亏损,-0.7312337879675493,0.225,2025-03-07 13:29:59,close,short,598.76,golden_cross,0.41837503137812737,597.55,2025-03-06 21:59:59,598.76,2025-03-07 13:29:59,1092.428528548635,1091.6972947606675
亏损,-0.9780190393479838,0.243,2025-03-08 04:59:59,close,long,597.13,death_cross,0.4509319259803594,598.76,2025-03-07 13:29:59,597.13,2025-03-08 04:59:59,1091.6972947606675,1090.7192757213195
亏损,-1.4071490797648818,0.261,2025-03-08 14:29:59,close,short,599.49,golden_cross,0.4856563897308794,597.13,2025-03-08 04:59:59,599.49,2025-03-08 14:29:59,1090.7192757213195,1089.3121266415546
亏损,-2.156095531201519,0.27899999999999997,2025-03-08 16:29:59,close,long,595.86,death_cross,0.5171062069425678,599.49,2025-03-08 14:29:59,595.86,2025-03-08 16:29:59,1089.3121266415546,1087.156031110353
亏损,-1.565250931426825,0.297,2025-03-08 22:29:59,close,short,598.15,golden_cross,0.5538213674353036,595.86,2025-03-08 16:29:59,598.15,2025-03-08 22:29:59,1087.156031110353,1085.5907801789263
亏损,-2.3746840257460398,0.315,2025-03-09 06:29:59,close,long,594.63,death_cross,0.5851375073142189,598.15,2025-03-08 22:29:59,594.63,2025-03-09 06:29:59,1085.5907801789263,1083.2160961531802
盈利,18.284291424919676,0.333,2025-03-10 14:29:59,close,short,564.71,golden_cross,0.6222356759665675,594.63,2025-03-09 06:29:59,564.71,2025-03-10 14:29:59,1083.2160961531802,1101.5003875781
亏损,-3.5054448300898167,0.225,2025-03-10 21:59:59,close,long,557.3,death_cross,0.442705105275274,564.71,2025-03-10 14:29:59,557.3,2025-03-10 21:59:59,1101.5003875781,1097.99494274801
盈利,3.2549364794544715,0.243,2025-03-11 15:29:59,close,short,550.08,golden_cross,0.48447873676655306,557.3,2025-03-10 21:59:59,550.08,2025-03-11 15:29:59,1097.99494274801,1101.2498792274646
亏损,-0.2613583478766911,0.225,2025-03-12 11:29:59,close,long,550.0,death_cross,0.45447934845840604,550.08,2025-03-11 15:29:59,550.0,2025-03-12 11:29:59,1101.2498792274646,1100.988520879588
亏损,-2.702454545454541,0.243,2025-03-12 15:29:59,close,short,555.01,golden_cross,0.4909090909090909,550.0,2025-03-12 11:29:59,555.01,2025-03-12 15:29:59,1100.988520879588,1098.2860663341335
盈利,11.067084178663482,0.261,2025-03-14 03:29:59,close,long,576.69,death_cross,0.5225131078719303,555.01,2025-03-12 15:29:59,576.69,2025-03-14 03:29:59,1098.2860663341335,1109.353150512797
亏损,-2.700333368013977,0.225,2025-03-14 08:59:59,close,short,582.4,golden_cross,0.4335084707555185,576.69,2025-03-14 03:29:59,582.4,2025-03-14 08:59:59,1109.353150512797,1106.6528171447828
亏损,-1.888776098901078,0.243,2025-03-14 16:29:59,close,long,578.85,death_cross,0.4635989010989011,582.4,2025-03-14 08:59:59,578.85,2025-03-14 16:29:59,1106.6528171447828,1104.7640410458816
亏损,-1.8842184503757498,0.261,2025-03-14 22:29:59,close,short,582.09,golden_cross,0.5009933488814028,578.85,2025-03-14 16:29:59,582.09,2025-03-14 22:29:59,1104.7640410458816,1102.8798225955059
盈利,13.31202544280093,0.27899999999999997,2025-03-16 13:29:59,close,long,607.61,death_cross,0.5325636928997234,582.09,2025-03-14 22:29:59,607.61,2025-03-16 13:29:59,1102.8798225955059,1116.1918480383067
亏损,-0.8750880499004463,0.225,2025-03-17 08:59:59,close,short,609.19,golden_cross,0.4114481328483731,607.61,2025-03-16 13:29:59,609.19,2025-03-17 08:59:59,1116.1918480383067,1115.3167599884064
盈利,6.343122556181113,0.243,2025-03-18 04:59:59,close,long,624.05,death_cross,0.44321147753574414,609.19,2025-03-17 08:59:59,624.05,2025-03-18 04:59:59,1115.3167599884064,1121.6598825445874
亏损,-3.2856521913308634,0.225,2025-03-18 07:59:59,close,short,631.69,golden_cross,0.4006089255668617,624.05,2025-03-18 04:59:59,631.69,2025-03-18 07:59:59,1121.6598825445874,1118.3742303532565
亏损,-1.3329333533853922,0.243,2025-03-18 21:29:59,close,long,629.14,death_cross,0.42742484446484824,631.69,2025-03-18 07:59:59,629.14,2025-03-18 21:29:59,1118.3742303532565,1117.041296999871
亏损,-2.8930055949391402,0.261,2025-03-19 02:59:59,close,short,634.85,golden_cross,0.46094668913119496,629.14,2025-03-18 21:29:59,634.85,2025-03-19 02:59:59,1117.041296999871,1114.148291404932
亏损,-2.7840011813814263,0.27899999999999997,2025-03-19 04:59:59,close,long,629.72,death_cross,0.48830432385602895,634.85,2025-03-19 02:59:59,629.72,2025-03-19 04:59:59,1114.148291404932,1111.3642902235506
盈利,6.337377183510173,0.297,2025-03-20 05:29:59,close,short,617.06,golden_cross,0.5240424315568823,629.72,2025-03-19 04:59:59,617.06,2025-03-20 05:29:59,1111.3642902235506,1117.7016674070608
盈利,0.8486395164165929,0.225,2025-03-21 00:29:59,close,long,619.71,death_cross,0.4051469873270023,617.06,2025-03-20 05:29:59,619.71,2025-03-21 00:29:59,1117.7016674070608,1118.5503069234774
亏损,-3.44424771263979,0.225,2025-03-21 04:29:59,close,short,627.69,golden_cross,0.40341450033079984,619.71,2025-03-21 00:29:59,627.69,2025-03-21 04:29:59,1118.5503069234774,1115.1060592108377
盈利,2.079802657362701,0.243,2025-03-22 10:29:59,close,long,633.09,death_cross,0.43014864025235383,627.69,2025-03-21 04:29:59,633.09,2025-03-22 10:29:59,1115.1060592108377,1117.1858618682004
盈利,3.4593102876368444,0.225,2025-03-24 04:59:59,close,short,623.76,golden_cross,0.3948885624476772,633.09,2025-03-22 10:29:59,623.76,2025-03-24 04:59:59,1117.1858618682004,1120.6451721558371
亏损,-0.6338110811850639,0.225,2025-03-24 05:29:59,close,long,622.74,death_cross,0.40079517763242273,623.76,2025-03-24 04:59:59,622.74,2025-03-24 05:29:59,1120.6451721558371,1120.011361074652
亏损,-0.5768471914442546,0.243,2025-03-24 05:59:59,close,short,623.51,golden_cross,0.4335677810964447,622.74,2025-03-24 05:29:59,623.51,2025-03-24 05:59:59,1120.011361074652,1119.4345138832077
亏损,-1.0005230228865765,0.261,2025-03-24 06:59:59,close,long,621.92,death_cross,0.4651088194255104,623.51,2025-03-24 05:59:59,621.92,2025-03-24 06:59:59,1119.4345138832077,1118.433990860321
亏损,-2.611775919732473,0.27899999999999997,2025-03-24 08:29:59,close,short,626.6,golden_cross,0.49845639310522255,621.92,2025-03-24 06:59:59,626.6,2025-03-24 08:29:59,1118.433990860321,1115.8222149405885
亏损,-3.3094481327800978,0.297,2025-03-24 09:29:59,close,long,620.88,death_cross,0.5266517714650495,626.6,2025-03-24 08:29:59,620.88,2025-03-24 09:29:59,1115.8222149405885,1112.5127668078085
